"module name","license","repository"
"resolve-global@1.0.0","MIT","https://github.com/sindresorhus/resolve-global"
"resolve.exports@1.1.0","MIT","https://github.com/lukeed/resolve.exports"
"resolve@1.22.0","MIT","https://github.com/browserify/resolve"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.2.2","MIT","https://github.com/fent/ret.js"
"retry-as-promised@5.0.0","MIT","https://github.com/mickhansen/retry-as-promised"
"retry@0.13.1","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"rfdc@1.3.0","MIT","https://github.com/davidmarkclements/rfdc"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"run-async@2.4.1","MIT","https://github.com/SBoudrias/run-async"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"rxjs@6.6.7","Apache-2.0","https://github.com/reactivex/rxjs"
"rxjs@7.5.4","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex2@2.0.0","MIT","https://github.com/fastify/safe-regex"
"safe-stable-stringify@2.3.1","MIT","https://github.com/BridgeAR/safe-stable-stringify"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"saxes@5.0.1","ISC","https://github.com/lddubeau/saxes"
"secure-json-parse@2.4.0","BSD-3-Clause","https://github.com/fastify/secure-json-parse"
"semver-store@0.3.0","MIT","https://github.com/delvedor/semver-store"
"semver@5.3.0","ISC","https://github.com/npm/node-semver"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"semver@7.3.5","ISC","https://github.com/npm/node-semver"
"seq-queue@0.0.5","MIT*","https://github.com/changchang/seq-queue"
"sequelize-pool@7.1.0","MIT","https://github.com/sushantdhiman/sequelize-pool"
"sequelize@6.19.0","MIT","https://github.com/sequelize/sequelize"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-cookie-parser@2.4.8","MIT","https://github.com/nfriedly/set-cookie-parser"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.7.3","MIT","https://github.com/substack/node-shell-quote"
"shellwords@0.1.1","MIT","https://github.com/jimmycuadra/shellwords"
"side-channel@1.0.4","MIT","https://github.com/ljharb/side-channel"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@3.0.0","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@4.0.0","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@5.0.0","MIT","https://github.com/chalk/slice-ansi"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control"
"sonic-boom@1.4.1","MIT","https://github.com/mcollina/sonic-boom"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.3","BSD-3-Clause","https://github.com/mozilla/source-map"
"spdx-compare@1.0.0","MIT","https://github.com/kemitchell/spdx-compare.js"
"spdx-correct@3.1.1","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.3.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.11","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"spdx-ranges@2.1.1","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-ranges.js"
"spdx-satisfies@4.0.1","MIT","https://github.com/kemitchell/spdx-satisfies.js"
"split2@3.2.2","ISC","https://github.com/mcollina/split2"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sqlite3@5.0.2","BSD-3-Clause","https://github.com/mapbox/node-sqlite3"
"sqlstring@2.3.3","MIT","https://github.com/mysqljs/sqlstring"
"sshpk@1.17.0","MIT","https://github.com/joyent/node-sshpk"
"stack-trace@0.0.10","MIT","https://github.com/felixge/node-stack-trace"
"stack-utils@2.0.5","MIT","https://github.com/tapjs/stack-utils"
"string-argv@0.3.1","MIT","https://github.com/mccormicka/string-argv"
"string-length@4.0.2","MIT","https://github.com/sindresorhus/string-length"
"string-similarity@4.0.4","ISC","https://github.com/aceakash/string-similarity"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string-width@5.1.2","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.padend@3.1.3","MIT","https://github.com/es-shims/String.prototype.padEnd"
"string.prototype.trimend@1.0.4","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.4","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@4.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-indent@3.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@3.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-color@9.2.1","MIT","https://github.com/chalk/supports-color"
"supports-hyperlinks@2.2.0","MIT","https://github.com/jamestalmage/supports-hyperlinks"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"symbol-tree@3.2.4","MIT","https://github.com/jsdom/js-symbol-tree"
"tar@2.2.2","ISC","https://github.com/isaacs/node-tar"
"tar@4.4.19","ISC","https://github.com/npm/node-tar"
"terminal-link@2.1.1","MIT","https://github.com/sindresorhus/terminal-link"
"test-exclude@6.0.0","ISC","https://github.com/istanbuljs/test-exclude"
"text-extensions@1.9.0","MIT","https://github.com/sindresorhus/text-extensions"
"text-hex@1.0.0","MIT","https://github.com/3rd-Eden/text-hex"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"throat@6.0.1","MIT","https://github.com/ForbesLindesay/throat"
"through2@4.0.2","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"tiny-lru@8.0.2","BSD-3-Clause","https://github.com/avoidwork/tiny-lru"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"tmpl@1.0.5","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toposort-class@1.0.1","MIT","https://github.com/gustavohenke/toposort"
"tough-cookie@2.5.0","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tough-cookie@4.0.0","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"tr46@2.1.0","MIT","https://github.com/jsdom/tr46"
"tree-kill@1.2.2","MIT","https://github.com/pkrumins/node-tree-kill"
"treeify@1.1.0","MIT","https://github.com/notatestuser/treeify"
"trim-newlines@3.0.1","MIT","https://github.com/sindresorhus/trim-newlines"
"triple-beam@1.3.0","MIT","https://github.com/winstonjs/triple-beam"
"ts-jest@27.1.3","MIT","https://github.com/kulshekhar/ts-jest"
"ts-node-dev@1.1.8","MIT","https://github.com/whitecolor/ts-node-dev"
"ts-node@10.6.0","MIT","https://github.com/TypeStrong/ts-node"
"ts-node@9.1.1","MIT","https://github.com/TypeStrong/ts-node"
"tsconfig-paths@3.13.0","MIT","https://github.com/dividab/tsconfig-paths"
"tsconfig@7.0.0","MIT","https://github.com/TypeStrong/tsconfig"
"tslib@1.14.1","0BSD","https://github.com/Microsoft/tslib"
"tslib@2.3.1","0BSD","https://github.com/Microsoft/tslib"
"tsutils@3.21.0","MIT","https://github.com/ajafff/tsutils"
"ttypescript@1.5.13","MIT","https://github.com/cevek/ttypescript"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-detect@4.0.8","MIT","https://github.com/chaijs/type-detect"
"type-fest@0.18.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.20.2","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.6.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.8.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-graphql@1.1.1","MIT","https://github.com/MichalLytek/type-graphql"
"typedarray-to-buffer@3.1.5","MIT","https://github.com/feross/typedarray-to-buffer"
"typedi@0.10.0","MIT","https://github.com/pleerock/typedi"
"typescript-transform-paths@3.3.1","MIT","https://github.com/LeDDGroup/typescript-transform-paths"
"typescript@4.6.2","Apache-2.0","https://github.com/Microsoft/TypeScript"
"unbox-primitive@1.0.1","MIT","https://github.com/ljharb/unbox-primitive"
"universalify@0.1.2","MIT","https://github.com/RyanZim/universalify"
"universalify@2.0.0","MIT","https://github.com/RyanZim/universalify"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util-extend@1.0.3","MIT","https://github.com/isaacs/util-extend"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"uuid@3.4.0","MIT","https://github.com/uuidjs/uuid"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"v8-compile-cache-lib@3.0.0","MIT","https://github.com/cspotcode/v8-compile-cache-lib"
"v8-compile-cache@2.3.0","MIT","https://github.com/zertosh/v8-compile-cache"
"v8-to-istanbul@8.1.1","ISC","https://github.com/istanbuljs/v8-to-istanbul"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"validator@13.7.0","MIT","https://github.com/validatorjs/validator.js"
"value-or-promise@1.0.11","MIT","https://github.com/yaacovCR/value-or-promise"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"w3c-hr-time@1.0.2","MIT","https://github.com/jsdom/w3c-hr-time"
"w3c-xmlserializer@2.0.0","MIT","https://github.com/jsdom/w3c-xmlserializer"
"walker@1.0.8","Apache-2.0","https://github.com/daaku/nodejs-walker"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@5.0.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@6.1.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"whatwg-encoding@1.0.5","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-mimetype@2.3.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"whatwg-url@8.7.0","MIT","https://github.com/jsdom/whatwg-url"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.5","ISC","https://github.com/iarna/wide-align"
"winston-transport@4.5.0","MIT","https://github.com/winstonjs/winston-transport"
"winston@3.6.0","MIT","https://github.com/winstonjs/winston"
"wkx@0.5.0","MIT","https://github.com/cschwarz/wkx"
"word-wrap@1.2.3","MIT","https://github.com/jonschlinkert/word-wrap"
"wrap-ansi@6.2.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-atomic@3.0.3","ISC","https://github.com/npm/write-file-atomic"
"ws@7.5.7","MIT","https://github.com/websockets/ws"
"xml-name-validator@3.0.0","Apache-2.0","https://github.com/jsdom/xml-name-validator"
"xmlchars@2.2.0","MIT","https://github.com/lddubeau/xmlchars"
"xss@1.0.10","MIT","https://github.com/leizongmin/js-xss"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n"
"yallist@2.1.2","ISC","https://github.com/isaacs/yallist"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yaml@1.10.2","ISC","https://github.com/eemeli/yaml"
"yargs-parser@20.2.9","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@21.0.1","ISC","https://github.com/yargs/yargs-parser"
"yargs@16.2.0","MIT","https://github.com/yargs/yargs"
"yargs@17.3.1","MIT","https://github.com/yargs/yargs"
"yn@3.1.1","MIT","https://github.com/sindresorhus/yn"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
